Unnamed: 0,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,total_gross,genres,genre_name
17457,"[28, 12, 35, 10751, 878]",308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,15.096,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,5.9,1860,Par.,82100000,163600000,2016,245700000,878,Science Fiction
17458,[35],356305,en,Why Him?,15.044,2016-12-23,Why Him?,6.2,2494,Fox,60300000,57800000,2016,118100000,35,Comedy
17459,"[12, 35, 18]",334533,en,Captain Fantastic,14.883,2016-07-08,Captain Fantastic,8,3445,BST,5900000,16900000,2016,22800000,12,Adventure
17459,"[12, 35, 18]",334533,en,Captain Fantastic,14.883,2016-07-08,Captain Fantastic,8,3445,BST,5900000,16900000,2016,22800000,35,Comedy
17459,"[12, 35, 18]",334533,en,Captain Fantastic,14.883,2016-07-08,Captain Fantastic,8,3445,BST,5900000,16900000,2016,22800000,18,Drama
17460,"[28, 12]",258489,en,The Legend of Tarzan,14.797,2016-07-01,The Legend of Tarzan,5.8,4102,WB,126600000,230100000,2016,356700000,28,Action
17460,"[28, 12]",258489,en,The Legend of Tarzan,14.797,2016-07-01,The Legend of Tarzan,5.8,4102,WB,126600000,230100000,2016,356700000,12,Adventure
17462,"[18, 36]",381284,en,Hidden Figures,14.751,2016-12-10,Hidden Figures,8,4710,Fox,169600000,66300000,2016,235900000,18,Drama
17462,"[18, 36]",381284,en,Hidden Figures,14.751,2016-12-10,Hidden Figures,8,4710,Fox,169600000,66300000,2016,235900000,36,History
17463,"[28, 53]",324668,en,Jason Bourne,14.568,2016-07-29,Jason Bourne,6.1,3611,Uni.,162400000,253100000,2016,415500000,28,Action
17463,"[28, 53]",324668,en,Jason Bourne,14.568,2016-07-29,Jason Bourne,6.1,3611,Uni.,162400000,253100000,2016,415500000,53,Thriller
17464,"[9648, 12, 80]",328387,en,Nerve,14.508,2016-07-27,Nerve,7.1,4590,LGF,38600000,46700000,2016,85300000,9648,Mystery
17464,"[9648, 12, 80]",328387,en,Nerve,14.508,2016-07-27,Nerve,7.1,4590,LGF,38600000,46700000,2016,85300000,12,Adventure
17464,"[9648, 12, 80]",328387,en,Nerve,14.508,2016-07-27,Nerve,7.1,4590,LGF,38600000,46700000,2016,85300000,80,Crime
17465,"[28, 35, 9648]",302699,en,Central Intelligence,14.478,2016-06-17,Central Intelligence,6.3,3133,WB (NL),127400000,89500000,2016,216900000,28,Action
17465,"[28, 35, 9648]",302699,en,Central Intelligence,14.478,2016-06-17,Central Intelligence,6.3,3133,WB (NL),127400000,89500000,2016,216900000,35,Comedy
17465,"[28, 35, 9648]",302699,en,Central Intelligence,14.478,2016-06-17,Central Intelligence,6.3,3133,WB (NL),127400000,89500000,2016,216900000,9648,Mystery
17467,[35],376659,en,Bad Moms,14.332,2016-07-29,Bad Moms,6.5,2600,STX,113300000,70700000,2016,184000000,35,Comedy
17468,"[53, 18, 12, 28, 36]",205775,en,In the Heart of the Sea,14.33,2015-12-11,In the Heart of the Sea,6.6,2137,WB,25000000,68900000,2015,93900000,53,Thriller
17468,"[53, 18, 12, 28, 36]",205775,en,In the Heart of the Sea,14.33,2015-12-11,In the Heart of the Sea,6.6,2137,WB,25000000,68900000,2015,93900000,18,Drama
17468,"[53, 18, 12, 28, 36]",205775,en,In the Heart of the Sea,14.33,2015-12-11,In the Heart of the Sea,6.6,2137,WB,25000000,68900000,2015,93900000,12,Adventure
17468,"[53, 18, 12, 28, 36]",205775,en,In the Heart of the Sea,14.33,2015-12-11,In the Heart of the Sea,6.6,2137,WB,25000000,68900000,2015,93900000,28,Action
17468,"[53, 18, 12, 28, 36]",205775,en,In the Heart of the Sea,14.33,2015-12-11,In the Heart of the Sea,6.6,2137,WB,25000000,68900000,2015,93900000,36,History
17469,"[27, 18, 53]",332567,en,The Shallows,14.091,2016-06-24,The Shallows,6.3,3037,Sony,55100000,64000000,2016,119100000,27,Horror
17469,"[27, 18, 53]",332567,en,The Shallows,14.091,2016-06-24,The Shallows,6.3,3037,Sony,55100000,64000000,2016,119100000,18,Drama
17469,"[27, 18, 53]",332567,en,The Shallows,14.091,2016-06-24,The Shallows,6.3,3037,Sony,55100000,64000000,2016,119100000,53,Thriller
17471,"[28, 12, 878]",121856,en,Assassin's Creed,14.051,2016-12-21,Assassin's Creed,5.4,5010,Fox,54600000,186300000,2016,240900000,28,Action
17471,"[28, 12, 878]",121856,en,Assassin's Creed,14.051,2016-12-21,Assassin's Creed,5.4,5010,Fox,54600000,186300000,2016,240900000,12,Adventure
17471,"[28, 12, 878]",121856,en,Assassin's Creed,14.051,2016-12-21,Assassin's Creed,5.4,5010,Fox,54600000,186300000,2016,240900000,878,Science Fiction
17472,"[16, 12, 10751]",313297,en,Kubo and the Two Strings,13.847,2016-08-19,Kubo and the Two Strings,7.7,2029,Focus,48000000,21900000,2016,69900000,16,Animation
17472,"[16, 12, 10751]",313297,en,Kubo and the Two Strings,13.847,2016-08-19,Kubo and the Two Strings,7.7,2029,Focus,48000000,21900000,2016,69900000,12,Adventure
17472,"[16, 12, 10751]",313297,en,Kubo and the Two Strings,13.847,2016-08-19,Kubo and the Two Strings,7.7,2029,Focus,48000000,21900000,2016,69900000,10751,Family
17473,"[80, 53, 18]",302946,en,The Accountant,13.81,2016-10-14,The Accountant,6.9,3407,WB,86300000,68900000,2016,155200000,80,Crime
17473,"[80, 53, 18]",302946,en,The Accountant,13.81,2016-10-14,The Accountant,6.9,3407,WB,86300000,68900000,2016,155200000,53,Thriller
17473,"[80, 53, 18]",302946,en,The Accountant,13.81,2016-10-14,The Accountant,6.9,3407,WB,86300000,68900000,2016,155200000,18,Drama
17474,"[35, 80, 9648]",290250,en,The Nice Guys,13.743,2016-05-20,The Nice Guys,7.1,4272,WB,36300000,26500000,2016,62800000,35,Comedy
17474,"[35, 80, 9648]",290250,en,The Nice Guys,13.743,2016-05-20,The Nice Guys,7.1,4272,WB,36300000,26500000,2016,62800000,80,Crime
17474,"[35, 80, 9648]",290250,en,The Nice Guys,13.743,2016-05-20,The Nice Guys,7.1,4272,WB,36300000,26500000,2016,62800000,9648,Mystery
17475,"[18, 36, 80, 53]",302401,en,Snowden,13.703,2016-09-16,Snowden,7.1,2427,ORF,21600000,15700000,2016,37300000,18,Drama
17475,"[18, 36, 80, 53]",302401,en,Snowden,13.703,2016-09-16,Snowden,7.1,2427,ORF,21600000,15700000,2016,37300000,36,History
17475,"[18, 36, 80, 53]",302401,en,Snowden,13.703,2016-09-16,Snowden,7.1,2427,ORF,21600000,15700000,2016,37300000,80,Crime
17475,"[18, 36, 80, 53]",302401,en,Snowden,13.703,2016-09-16,Snowden,7.1,2427,ORF,21600000,15700000,2016,37300000,53,Thriller
17476,"[18, 28]",296524,en,Deepwater Horizon,13.685,2016-09-30,Deepwater Horizon,6.7,2606,LG/S,61400000,60400000,2016,121800000,18,Drama
17476,"[18, 28]",296524,en,Deepwater Horizon,13.685,2016-09-30,Deepwater Horizon,6.7,2606,LG/S,61400000,60400000,2016,121800000,28,Action
17478,"[27, 9648]",397243,en,The Autopsy of Jane Doe,13.61,2016-12-21,The Autopsy of Jane Doe,6.5,1869,IFC,10500,6000000,2016,6010500,27,Horror
17478,"[27, 9648]",397243,en,The Autopsy of Jane Doe,13.61,2016-12-21,The Autopsy of Jane Doe,6.5,1869,IFC,10500,6000000,2016,6010500,9648,Mystery
17479,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,The Witch,6.6,2931,A24,25100000,15300000,2016,40400000,9648,Mystery
17479,"[9648, 27]",310131,en,The Witch,13.493,2016-02-19,The Witch,6.6,2931,A24,25100000,15300000,2016,40400000,27,Horror
17480,"[28, 53, 9648]",146198,en,Triple 9,13.334,2016-02-26,Triple 9,5.8,1258,ORF,12600000,10500000,2016,23100000,28,Action
17480,"[28, 53, 9648]",146198,en,Triple 9,13.334,2016-02-26,Triple 9,5.8,1258,ORF,12600000,10500000,2016,23100000,53,Thriller
17480,"[28, 53, 9648]",146198,en,Triple 9,13.334,2016-02-26,Triple 9,5.8,1258,ORF,12600000,10500000,2016,23100000,9648,Mystery
17482,"[10749, 18]",258480,en,Carol,13.096,2015-11-20,Carol,7.4,1949,Wein.,12700000,27600000,2015,40300000,10749,Romance
17482,"[10749, 18]",258480,en,Carol,13.096,2015-11-20,Carol,7.4,1949,Wein.,12700000,27600000,2015,40300000,18,Drama
17483,[35],329833,en,Zoolander 2,12.997,2016-02-12,Zoolander 2,4.7,1374,Par.,28800000,27900000,2016,56700000,35,Comedy
17484,"[28, 35]",323675,en,Ride Along 2,12.977,2016-01-15,Ride Along 2,6.2,939,Uni.,91200000,33400000,2016,124600000,28,Action
17484,"[28, 35]",323675,en,Ride Along 2,12.977,2016-01-15,Ride Along 2,6.2,939,Uni.,91200000,33400000,2016,124600000,35,Comedy
17485,"[12, 878]",299687,en,The 5th Wave,12.967,2016-01-15,The 5th Wave,5.8,3657,Sony,34900000,75000000,2016,109900000,12,Adventure
17485,"[12, 878]",299687,en,The 5th Wave,12.967,2016-01-15,The 5th Wave,5.8,3657,Sony,34900000,75000000,2016,109900000,878,Science Fiction
17486,"[18, 10749]",345920,en,Collateral Beauty,12.857,2016-12-16,Collateral Beauty,7.2,3270,WB (NL),31000000,57500000,2016,88500000,18,Drama
17486,"[18, 10749]",345920,en,Collateral Beauty,12.857,2016-12-16,Collateral Beauty,7.2,3270,WB (NL),31000000,57500000,2016,88500000,10749,Romance
17487,[35],326423,en,Barbershop: The Next Cut,12.846,2016-04-15,Barbershop: The Next Cut,6,248,WB (NL),54000000,1000000,2016,55000000,35,Comedy
17488,"[53, 18]",296098,en,Bridge of Spies,12.836,2015-10-16,Bridge of Spies,7.2,4313,BV,72300000,93200000,2015,165500000,53,Thriller
17488,"[53, 18]",296098,en,Bridge of Spies,12.836,2015-10-16,Bridge of Spies,7.2,4313,BV,72300000,93200000,2015,165500000,18,Drama
17489,"[18, 35]",295964,en,Burnt,12.761,2015-10-23,Burnt,6.4,1841,Wein.,13700000,23000000,2015,36700000,18,Drama
17489,"[18, 35]",295964,en,Burnt,12.761,2015-10-23,Burnt,6.4,1841,Wein.,13700000,23000000,2015,36700000,35,Comedy
17490,[18],393457,en,Fences,12.753,2016-12-16,Fences,6.8,1465,Par.,57700000,6700000,2016,64400000,18,Drama
17491,"[28, 18, 36, 53]",300673,en,The Finest Hours,12.673,2016-01-29,The Finest Hours,6.4,943,BV,27600000,24500000,2016,52100000,28,Action
17491,"[28, 18, 36, 53]",300673,en,The Finest Hours,12.673,2016-01-29,The Finest Hours,6.4,943,BV,27600000,24500000,2016,52100000,18,Drama
17491,"[28, 18, 36, 53]",300673,en,The Finest Hours,12.673,2016-01-29,The Finest Hours,6.4,943,BV,27600000,24500000,2016,52100000,36,History
17491,"[28, 18, 36, 53]",300673,en,The Finest Hours,12.673,2016-01-29,The Finest Hours,6.4,943,BV,27600000,24500000,2016,52100000,53,Thriller
17495,"[53, 9648, 27]",345911,en,Lights Out,12.408,2016-07-22,Lights Out,6.3,2220,WB (NL),67300000,81600000,2016,148900000,53,Thriller
17495,"[53, 9648, 27]",345911,en,Lights Out,12.408,2016-07-22,Lights Out,6.3,2220,WB (NL),67300000,81600000,2016,148900000,9648,Mystery
17495,"[53, 9648, 27]",345911,en,Lights Out,12.408,2016-07-22,Lights Out,6.3,2220,WB (NL),67300000,81600000,2016,148900000,27,Horror
17496,"[18, 36]",310307,en,The Founder,12.349,2017-01-20,The Founder,7,2093,Wein.,12800000,11300000,2017,24100000,18,Drama
17496,"[18, 36]",310307,en,The Founder,12.349,2017-01-20,The Founder,7,2093,Wein.,12800000,11300000,2017,24100000,36,History
17497,"[35, 18, 9648]",270487,en,"Hail, Caesar!",12.312,2016-02-05,"Hail, Caesar!",5.9,2328,Uni.,30500000,33100000,2016,63600000,35,Comedy
17497,"[35, 18, 9648]",270487,en,"Hail, Caesar!",12.312,2016-02-05,"Hail, Caesar!",5.9,2328,Uni.,30500000,33100000,2016,63600000,18,Drama
17497,"[35, 18, 9648]",270487,en,"Hail, Caesar!",12.312,2016-02-05,"Hail, Caesar!",5.9,2328,Uni.,30500000,33100000,2016,63600000,9648,Mystery
17498,"[18, 53]",376290,en,Miss Sloane,12.215,2016-11-25,Miss Sloane,7.4,912,EC,3500000,5600000,2016,9100000,18,Drama
17498,"[18, 53]",376290,en,Miss Sloane,12.215,2016-11-25,Miss Sloane,7.4,912,EC,3500000,5600000,2016,9100000,53,Thriller
17501,"[80, 27, 53]",300669,en,Don't Breathe,12.141,2016-08-26,Don't Breathe,6.9,3662,SGem,89200000,67900000,2016,157100000,80,Crime
17501,"[80, 27, 53]",300669,en,Don't Breathe,12.141,2016-08-26,Don't Breathe,6.9,3662,SGem,89200000,67900000,2016,157100000,27,Horror
17501,"[80, 27, 53]",300669,en,Don't Breathe,12.141,2016-08-26,Don't Breathe,6.9,3662,SGem,89200000,67900000,2016,157100000,53,Thriller
17502,"[28, 18, 36]",365222,cn,葉問3,12.11,2016-01-22,Ip Man 3,6.7,681,WGUSA,2700000,154200000,2016,156900000,28,Action
17502,"[28, 18, 36]",365222,cn,葉問3,12.11,2016-01-22,Ip Man 3,6.7,681,WGUSA,2700000,154200000,2016,156900000,18,Drama
17502,"[28, 18, 36]",365222,cn,葉問3,12.11,2016-01-22,Ip Man 3,6.7,681,WGUSA,2700000,154200000,2016,156900000,36,History
17503,"[12, 16, 35, 10751]",332210,en,Storks,12.101,2016-09-23,Storks,6.5,1308,WB,72700000,110700000,2016,183400000,12,Adventure
17503,"[12, 16, 35, 10751]",332210,en,Storks,12.101,2016-09-23,Storks,6.5,1308,WB,72700000,110700000,2016,183400000,16,Animation
17503,"[12, 16, 35, 10751]",332210,en,Storks,12.101,2016-09-23,Storks,6.5,1308,WB,72700000,110700000,2016,183400000,35,Comedy
17503,"[12, 16, 35, 10751]",332210,en,Storks,12.101,2016-09-23,Storks,6.5,1308,WB,72700000,110700000,2016,183400000,10751,Family
17505,[18],306819,en,The Danish Girl,12.082,2015-11-27,The Danish Girl,7.7,3655,Focus,11100000,53100000,2015,64200000,18,Drama
17506,"[80, 18, 9648, 10749, 53]",346685,en,The Girl on the Train,11.927,2016-10-07,The Girl on the Train,6.3,3479,Strand,208000,97100,2010,305100,80,Crime
17506,"[80, 18, 9648, 10749, 53]",346685,en,The Girl on the Train,11.927,2016-10-07,The Girl on the Train,6.3,3479,Strand,208000,97100,2010,305100,18,Drama
17506,"[80, 18, 9648, 10749, 53]",346685,en,The Girl on the Train,11.927,2016-10-07,The Girl on the Train,6.3,3479,Strand,208000,97100,2010,305100,9648,Mystery
17506,"[80, 18, 9648, 10749, 53]",346685,en,The Girl on the Train,11.927,2016-10-07,The Girl on the Train,6.3,3479,Strand,208000,97100,2010,305100,10749,Romance
17506,"[80, 18, 9648, 10749, 53]",346685,en,The Girl on the Train,11.927,2016-10-07,The Girl on the Train,6.3,3479,Strand,208000,97100,2010,305100,53,Thriller
17511,"[27, 53]",335796,en,Ouija: Origin of Evil,11.823,2016-10-21,Ouija: Origin of Evil,6,1416,Uni.,35100000,46600000,2016,81700000,27,Horror
17511,"[27, 53]",335796,en,Ouija: Origin of Evil,11.823,2016-10-21,Ouija: Origin of Evil,6,1416,Uni.,35100000,46600000,2016,81700000,53,Thriller
17516,"[18, 10402]",277216,en,Straight Outta Compton,11.731,2015-08-14,Straight Outta Compton,7.7,2048,Uni.,161200000,40400000,2015,201600000,18,Drama
17516,"[18, 10402]",277216,en,Straight Outta Compton,11.731,2015-08-14,Straight Outta Compton,7.7,2048,Uni.,161200000,40400000,2015,201600000,10402,Music
17518,[35],316023,en,Mike and Dave Need Wedding Dates,11.676,2016-07-08,Mike and Dave Need Wedding Dates,6,1552,Fox,46000000,31100000,2016,77100000,35,Comedy
17520,"[35, 18]",376660,en,The Edge of Seventeen,11.546,2016-11-18,The Edge of Seventeen,7.2,2224,STX,14400000,4400000,2016,18800000,35,Comedy
17520,"[35, 18]",376660,en,The Edge of Seventeen,11.546,2016-11-18,The Edge of Seventeen,7.2,2224,STX,14400000,4400000,2016,18800000,18,Drama
17522,"[28, 35]",331313,en,Keeping Up with the Joneses,11.523,2016-10-21,Keeping Up with the Joneses,6,1141,Fox,14900000,15000000,2016,29900000,28,Action
17522,"[28, 35]",331313,en,Keeping Up with the Joneses,11.523,2016-10-21,Keeping Up with the Joneses,6,1141,Fox,14900000,15000000,2016,29900000,35,Comedy
17523,"[12, 18, 53]",334524,en,Gold,11.516,2016-12-30,Gold,6.6,863,Wein.,7200000,7700000,2017,14900000,12,Adventure
17523,"[12, 18, 53]",334524,en,Gold,11.516,2016-12-30,Gold,6.6,863,Wein.,7200000,7700000,2017,14900000,18,Drama
17523,"[12, 18, 53]",334524,en,Gold,11.516,2016-12-30,Gold,6.6,863,Wein.,7200000,7700000,2017,14900000,53,Thriller
17524,"[35, 18, 36, 12]",319888,en,Eddie the Eagle,11.483,2016-02-26,Eddie the Eagle,7.2,1190,Fox,15800000,30400000,2016,46200000,35,Comedy
17524,"[35, 18, 36, 12]",319888,en,Eddie the Eagle,11.483,2016-02-26,Eddie the Eagle,7.2,1190,Fox,15800000,30400000,2016,46200000,18,Drama
17524,"[35, 18, 36, 12]",319888,en,Eddie the Eagle,11.483,2016-02-26,Eddie the Eagle,7.2,1190,Fox,15800000,30400000,2016,46200000,36,History
17524,"[35, 18, 36, 12]",319888,en,Eddie the Eagle,11.483,2016-02-26,Eddie the Eagle,7.2,1190,Fox,15800000,30400000,2016,46200000,12,Adventure
17525,[35],323676,en,The Boss,11.442,2016-04-08,The Boss,5.8,822,Uni.,63300000,15600000,2016,78900000,35,Comedy
17528,[35],291870,en,Dirty Grandpa,11.432,2016-01-22,Dirty Grandpa,5.8,2667,LGF,35600000,58500000,2016,94100000,35,Comedy
17531,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,Fox,130199999,116100000,2015,246299999,12,Adventure
17531,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,Fox,130199999,116100000,2015,246299999,35,Comedy
17531,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,Fox,130199999,116100000,2015,246299999,16,Animation
17531,"[12, 35, 16, 10751]",227973,en,The Peanuts Movie,11.344,2015-11-01,The Peanuts Movie,6.6,894,Fox,130199999,116100000,2015,246299999,10751,Family
17534,"[53, 18]",303858,en,Money Monster,11.134,2016-05-13,Money Monster,6.4,1859,TriS,41000000,52300000,2016,93300000,53,Thriller
17534,"[53, 18]",303858,en,Money Monster,11.134,2016-05-13,Money Monster,6.4,1859,TriS,41000000,52300000,2016,93300000,18,Drama
17535,"[18, 14]",258230,en,A Monster Calls,11.128,2016-12-23,A Monster Calls,7.1,1918,Focus,3700000,43600000,2016,47300000,18,Drama
17535,"[18, 14]",258230,en,A Monster Calls,11.128,2016-12-23,A Monster Calls,7.1,1918,Focus,3700000,43600000,2016,47300000,14,Fantasy
17538,"[12, 18, 36]",314095,en,The Lost City of Z,11.048,2017-04-21,The Lost City of Z,6.2,1397,BST,8600000,10700000,2017,19300000,12,Adventure
17538,"[12, 18, 36]",314095,en,The Lost City of Z,11.048,2017-04-21,The Lost City of Z,6.2,1397,BST,8600000,10700000,2017,19300000,18,Drama
17538,"[12, 18, 36]",314095,en,The Lost City of Z,11.048,2017-04-21,The Lost City of Z,6.2,1397,BST,8600000,10700000,2017,19300000,36,History
17541,[35],384682,en,Office Christmas Party,10.729,2016-12-09,Office Christmas Party,5.6,1191,Par.,54800000,59700000,2016,114500000,35,Comedy
17542,"[27, 9648, 53, 80]",241257,en,Regression,10.713,2016-02-05,Regression,5.5,1065,W/Dim.,55000,17600000,2016,17655000,27,Horror
17542,"[27, 9648, 53, 80]",241257,en,Regression,10.713,2016-02-05,Regression,5.5,1065,W/Dim.,55000,17600000,2016,17655000,9648,Mystery
17542,"[27, 9648, 53, 80]",241257,en,Regression,10.713,2016-02-05,Regression,5.5,1065,W/Dim.,55000,17600000,2016,17655000,53,Thriller
17542,"[27, 9648, 53, 80]",241257,en,Regression,10.713,2016-02-05,Regression,5.5,1065,W/Dim.,55000,17600000,2016,17655000,80,Crime
17543,"[35, 80, 18]",308266,en,War Dogs,10.654,2016-08-19,War Dogs,6.8,2387,WB,43000000,43200000,2016,86200000,35,Comedy
17543,"[35, 80, 18]",308266,en,War Dogs,10.654,2016-08-19,War Dogs,6.8,2387,WB,43000000,43200000,2016,86200000,80,Crime
17543,"[35, 80, 18]",308266,en,War Dogs,10.654,2016-08-19,War Dogs,6.8,2387,WB,43000000,43200000,2016,86200000,18,Drama
17547,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,Uni.,1900000,41100000,2015,43000000,12,Adventure
17547,"[12, 14]",11976,en,Legend,10.542,1986-04-18,Legend,6.2,509,Uni.,1900000,41100000,2015,43000000,14,Fantasy
17548,"[18, 53]",329981,en,Shut In,10.535,2016-11-11,Shut In,5.2,374,EC,6900000,6200000,2016,13100000,18,Drama
17548,"[18, 53]",329981,en,Shut In,10.535,2016-11-11,Shut In,5.2,374,EC,6900000,6200000,2016,13100000,53,Thriller
17549,"[35, 10749]",95610,en,Bridget Jones's Baby,10.518,2016-09-16,Bridget Jones's Baby,6.4,1806,Uni.,24300000,187700000,2016,212000000,35,Comedy
17549,"[35, 10749]",95610,en,Bridget Jones's Baby,10.518,2016-09-16,Bridget Jones's Baby,6.4,1806,Uni.,24300000,187700000,2016,212000000,10749,Romance
17551,"[28, 12, 878]",325348,en,Hardcore Henry,10.459,2016-04-06,Hardcore Henry,6.2,1294,STX,9300000,7600000,2016,16900000,28,Action
17551,"[28, 12, 878]",325348,en,Hardcore Henry,10.459,2016-04-06,Hardcore Henry,6.2,1294,STX,9300000,7600000,2016,16900000,12,Adventure
17551,"[28, 12, 878]",325348,en,Hardcore Henry,10.459,2016-04-06,Hardcore Henry,6.2,1294,STX,9300000,7600000,2016,16900000,878,Science Fiction
17556,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,2015-12-30,Anomalisa,7.1,927,Par.,3800000,1900000,2015,5700000,16,Animation
17556,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,2015-12-30,Anomalisa,7.1,927,Par.,3800000,1900000,2015,5700000,35,Comedy
17556,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,2015-12-30,Anomalisa,7.1,927,Par.,3800000,1900000,2015,5700000,18,Drama
17556,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,2015-12-30,Anomalisa,7.1,927,Par.,3800000,1900000,2015,5700000,10749,Romance
17557,"[35, 10749]",259694,en,How to Be Single,10.271,2016-02-12,How to Be Single,6.1,2036,WB (NL),46800000,65500000,2016,112300000,35,Comedy
17557,"[35, 10749]",259694,en,How to Be Single,10.271,2016-02-12,How to Be Single,6.1,2036,WB (NL),46800000,65500000,2016,112300000,10749,Romance
17559,"[80, 53]",276907,en,Legend,10.195,2015-11-20,Legend,6.8,1692,Uni.,1900000,41100000,2015,43000000,80,Crime
17559,"[80, 53]",276907,en,Legend,10.195,2015-11-20,Legend,6.8,1692,Uni.,1900000,41100000,2015,43000000,53,Thriller
17569,"[35, 10749, 18, 10402]",369557,en,Sing Street,10.102,2016-04-15,Sing Street,8,1202,Wein.,3200000,10400000,2016,13600000,35,Comedy
17569,"[35, 10749, 18, 10402]",369557,en,Sing Street,10.102,2016-04-15,Sing Street,8,1202,Wein.,3200000,10400000,2016,13600000,10749,Romance
17569,"[35, 10749, 18, 10402]",369557,en,Sing Street,10.102,2016-04-15,Sing Street,8,1202,Wein.,3200000,10400000,2016,13600000,18,Drama
17569,"[35, 10749, 18, 10402]",369557,en,Sing Street,10.102,2016-04-15,Sing Street,8,1202,Wein.,3200000,10400000,2016,13600000,10402,Music
17570,"[18, 36]",335778,en,Risen,10.089,2016-02-18,Risen,5.8,433,Sony,36900000,9200000,2016,46100000,18,Drama
17570,"[18, 36]",335778,en,Risen,10.089,2016-02-18,Risen,5.8,433,Sony,36900000,9200000,2016,46100000,36,History
17571,[18],339984,en,Miracles from Heaven,10.078,2016-03-18,Miracles from Heaven,7.1,478,TriS,61700000,12200000,2016,73900000,18,Drama
17572,"[27, 53, 9648]",329440,en,The Forest,10.069,2016-01-08,The Forest,5,957,Focus,26600000,11000000,2016,37600000,27,Horror
17572,"[27, 53, 9648]",329440,en,The Forest,10.069,2016-01-08,The Forest,5,957,Focus,26600000,11000000,2016,37600000,53,Thriller
17572,"[27, 53, 9648]",329440,en,The Forest,10.069,2016-01-08,The Forest,5,957,Focus,26600000,11000000,2016,37600000,9648,Mystery
17574,"[18, 28]",360814,hi,दंगल,10.022,2016-12-21,Dangal,8.1,358,UTV,12400000,290500000,2016,302900000,18,Drama
17574,"[18, 28]",360814,hi,दंगल,10.022,2016-12-21,Dangal,8.1,358,UTV,12400000,290500000,2016,302900000,28,Action
17580,"[27, 878, 53]",377264,en,Morgan,9.912,2016-09-02,Morgan,5.7,843,Fox,3900000,4900000,2016,8800000,27,Horror
17580,"[27, 878, 53]",377264,en,Morgan,9.912,2016-09-02,Morgan,5.7,843,Fox,3900000,4900000,2016,8800000,878,Science Fiction
17580,"[27, 878, 53]",377264,en,Morgan,9.912,2016-09-02,Morgan,5.7,843,Fox,3900000,4900000,2016,8800000,53,Thriller
17581,"[12, 35, 16, 10751]",328111,en,The Secret Life of Pets,9.909,2016-07-08,The Secret Life of Pets,6.1,5374,Uni.,368400000,507100000,2016,875500000,12,Adventure
17581,"[12, 35, 16, 10751]",328111,en,The Secret Life of Pets,9.909,2016-07-08,The Secret Life of Pets,6.1,5374,Uni.,368400000,507100000,2016,875500000,35,Comedy
17581,"[12, 35, 16, 10751]",328111,en,The Secret Life of Pets,9.909,2016-07-08,The Secret Life of Pets,6.1,5374,Uni.,368400000,507100000,2016,875500000,16,Animation
17581,"[12, 35, 16, 10751]",328111,en,The Secret Life of Pets,9.909,2016-07-08,The Secret Life of Pets,6.1,5374,Uni.,368400000,507100000,2016,875500000,10751,Family
17582,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,18,Drama
17582,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,14,Fantasy
17582,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,27,Horror
17582,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,9648,Mystery
17582,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,10749,Romance
17582,"[18, 14, 27, 9648, 10749, 53]",201085,en,Crimson Peak,9.897,2015-10-16,Crimson Peak,6.5,2986,Uni.,31100000,43600000,2015,74700000,53,Thriller
17590,"[53, 27]",351211,en,Blair Witch,9.772,2016-09-16,Blair Witch,5,1094,LGF,20800000,24400000,2016,45200000,53,Thriller
17590,"[53, 27]",351211,en,Blair Witch,9.772,2016-09-16,Blair Witch,5,1094,LGF,20800000,24400000,2016,45200000,27,Horror
17613,"[18, 36]",267192,en,Genius,9.417,2016-06-10,Genius,6.5,391,RAtt.,1400000,4300000,2016,5700000,18,Drama
